-0.901001,-0.796291,-0.731653,2.571598
-0.366918,-0.402499,-0.489872,0.250069
0.501073,0.996046,0.067956,-1.124734
0.888405,-0.206780,-0.786635,1.878236
-0.182452,-0.407744,-0.013186,0.090984
0.314087,-0.077900,0.870321,0.403674
0.769530,0.403955,-0.020630,0.791201
-0.736625,-0.205973,0.408803,0.831003
-0.430229,-0.792024,0.815797,1.064304
0.418102,0.230553,0.584998,0.231575
0.671292,-0.033082,0.762377,0.798331
0.832838,-0.456898,0.215091,1.349895
0.053168,0.075892,0.875326,0.382550
-0.389623,0.966868,0.804262,-0.793987
-0.082554,0.634907,0.538094,-0.187827
0.355790,-0.360332,-0.607098,0.285165
0.343055,0.685947,-0.967494,0.083069
0.285607,-0.114254,0.796176,0.335521
-0.357054,-0.051630,0.029534,0.041248
-0.719121,0.425785,0.660953,0.786652
-0.884181,-0.417222,-0.923911,2.049159
0.913088,0.334338,0.928401,2.120144
0.062989,0.604137,-0.251172,-0.255066
-0.292362,-0.243464,0.315724,0.086867
-0.281094,0.800735,0.966550,-0.184719
-0.939147,-0.612753,-0.775500,2.544586
-0.915272,-0.544518,-0.106413,1.969994
0.673981,-0.556352,-0.012109,0.739799
0.859237,0.334429,0.596158,1.491754
0.101988,0.960933,0.177324,-1.137521
-0.908979,-0.604034,-0.190453,2.011328
0.202554,0.543862,-0.173828,-0.189810
0.420117,0.579739,-0.365480,-0.108637
0.958540,0.299313,0.761996,2.365943
0.111875,0.483206,0.541088,0.000110
0.816497,-0.699300,0.116567,1.562471
-0.143243,0.846318,-0.789811,-0.475080
0.965148,0.750903,-0.852347,1.982106
-0.018067,0.435119,0.476303,0.006338
0.812988,0.599731,-0.378139,0.883209
-0.003130,0.403572,-0.723126,0.176007
-0.612018,-0.037915,-0.403508,0.432231
0.725118,0.172555,-0.302670,0.730281
0.697666,0.609757,0.996710,0.794277
0.694615,-0.171087,-0.745002,0.866017
0.681282,-0.880484,-0.299458,1.470790
0.839476,0.921533,0.281129,0.263729
0.377297,-0.915091,0.028961,1.047256
0.093736,-0.319799,-0.862806,0.414928
-0.542185,-0.284032,-0.129716,0.254239
0.181853,0.444783,-0.364736,-0.045140
-0.342092,-0.960617,-0.918250,1.608205
-0.484357,0.480490,0.256628,0.026313
0.539578,0.537839,0.713135,0.263938
0.440639,0.958022,0.797650,-0.730691
0.173434,0.176315,-0.931466,0.428951
0.997053,-0.736848,0.480694,3.106283
0.642030,-0.253891,-0.606296,0.629851
-0.802480,0.497212,-0.094693,0.881444
0.427436,0.830815,-0.706833,-0.412260
0.838342,-0.176747,-0.389466,1.317900
0.886125,0.981303,-0.602216,0.494307
0.313677,-0.787009,0.301828,0.703452
0.654626,0.368997,-0.165334,0.407460
-0.233867,-0.213755,0.179424,0.036272
0.763135,0.858132,-0.892941,0.425074
-0.636755,-0.775551,-0.613331,1.205498
-0.306784,0.013063,0.258922,0.055662
0.464284,0.780223,0.978177,-0.022867
0.325713,0.690729,0.556078,-0.245668
-0.384936,0.751385,-0.914474,-0.078459
-0.999265,-0.452535,-0.075805,2.616010
0.276726,-0.796459,0.346020,0.731327
0.603632,-0.629374,-0.169749,0.670417
0.039970,-0.096386,0.599660,0.180966
0.921045,0.597906,-0.844014,1.877441
0.609871,-0.866807,-0.528059,1.331941
-0.693806,-0.604962,0.056630,0.868713
0.343380,-0.059357,0.919391,0.457669
-0.519415,0.526280,0.740364,0.266546
0.124132,-0.087555,0.192369,0.019969
-0.142380,0.110388,-0.166132,0.013079
-0.199061,0.390693,-0.814298,0.257939
-0.666916,0.702397,0.542155,0.191036
-0.437093,-0.245462,0.852053,0.473474
0.636154,0.228693,-0.557020,0.549027
-0.911496,-0.137484,0.345254,1.788654
0.656961,0.705378,-0.934448,0.446032
-0.511686,-0.321811,-0.622536,0.408478
0.605951,0.534932,0.033666,0.138620
0.965853,-0.711883,0.799303,2.964064
-0.767073,-0.673637,0.392438,1.339939
-0.780861,0.131690,-0.159533,0.939224
0.456948,0.801350,0.539743,-0.414320
0.699380,-0.934109,-0.379609,1.729763
0.030866,-0.168093,-0.537490,0.150624
-0.384252,0.890862,-0.411638,-0.779901
-0.292192,-0.992580,0.690155,1.527658
-0.690319,-0.591711,-0.489471,0.956839
0.769244,-0.587097,0.595053,1.315495
0.616099,0.854041,-0.768877,-0.154020
-0.565442,0.485797,-0.607998,0.291349
-0.427341,-0.666517,-0.654607,0.682556
-0.036893,-0.780634,-0.356605,0.682011
-0.146812,-0.950904,-0.223334,1.143872
-0.811755,-0.012843,0.651476,1.297739
0.636844,-0.839103,0.202456,1.199762
0.669173,-0.524055,0.523853,0.825606
0.781529,0.612248,-0.785398,0.942727
-0.981880,-0.616552,-0.459045,2.733713
0.232366,-0.231454,0.406814,0.106156
-0.293850,-0.691149,-0.374620,0.518009
0.768648,0.917065,-0.584975,0.041134
0.576937,-0.453303,0.774263,0.697814
-0.668909,0.331920,-0.831577,0.798726
0.947787,0.401267,0.683631,2.167038
0.133339,-0.046397,0.243765,0.030631
0.057483,-0.061231,0.518901,0.134955
-0.643598,-0.657656,-0.136315,0.808010
-0.358504,-0.851751,0.688941,1.081923
0.543206,0.087843,0.958649,0.676292
-0.854800,0.533339,-0.467259,1.246688
-0.262802,-0.561441,0.578076,0.409079
-0.711520,0.680033,0.323155,0.284142
-0.881954,0.621963,0.255511,1.232459
0.809965,0.497445,0.122242,0.923430
0.673094,-0.443900,0.093900,0.631268
-0.412766,0.936409,-0.547607,-0.844924
-0.968524,-0.348290,0.005019,2.254725
-0.943274,0.118497,0.748566,2.257221
0.409464,0.245937,0.911924,0.466740
0.916559,0.648533,0.215484,1.432951
-0.024471,-0.973368,0.212524,1.221460
0.978176,0.636202,-0.318791,2.004860
-0.695906,0.568117,0.487876,0.466968
0.934094,0.749685,0.111325,1.361726
-0.797432,-0.032999,-0.372610,1.080378
0.024817,-0.396597,0.723646,0.342927
0.688654,-0.369070,0.199163,0.647456
-0.139638,0.818186,-0.625278,-0.515594
0.395457,0.940751,-0.649449,-0.810315
-0.596067,0.387447,0.558308,0.395832
-0.018902,0.219373,-0.574635,0.151379
-0.046772,-0.775856,-0.357156,0.670930
-0.430441,-0.110749,0.860253,0.457604
-0.637465,-0.197224,0.231194,0.449522
0.893114,-0.733704,0.835753,2.453326
-0.837892,-0.038517,-0.090820,1.236432
-0.580795,-0.305081,-0.091669,0.325581
0.730423,0.910128,0.037851,-0.267738
0.740200,0.216343,-0.301825,0.782859
-0.611612,-0.173730,0.045649,0.357677
-0.911113,-0.708318,0.200369,2.204837
-0.549997,0.674653,-0.346116,-0.110536
-0.790332,-0.832939,0.874246,2.108788
-0.763959,-0.718180,0.725332,1.596178
-0.491424,0.331903,0.633451,0.298902
0.214361,0.914977,0.417766,-0.903262
-0.774497,0.116820,0.436373,0.992675
0.603914,-0.947357,0.437758,1.533666
0.651362,0.493668,0.024698,0.293918
-0.083958,0.098837,0.409287,0.082627
0.845829,0.234070,0.775669,1.563745
0.402514,-0.863327,0.001656,0.902133
-0.427027,-0.429650,-0.288145,0.227752
-0.370534,0.157220,0.367203,0.109492
-0.462501,-0.740475,-0.882383,1.031496
0.151506,-0.627740,-0.981504,0.804567
0.855506,0.074281,-0.815104,1.670824
0.685842,0.966405,-0.102799,-0.614907
-0.915021,-0.764908,-0.236693,2.362332
0.771045,-0.703923,0.647980,1.546985
-0.970047,-0.085223,0.288794,2.256171
-0.879241,0.229526,0.888808,1.873344
-0.679480,0.459223,0.218188,0.430808
-0.629767,-0.987593,-0.981431,2.127057
0.064185,0.885559,0.288597,-0.861122
0.428600,-0.012269,0.163778,0.097776
-0.747265,0.753641,0.521585,0.359101
0.996398,-0.404554,-0.545964,2.699286
-0.749677,0.928420,0.561770,-0.092897
-0.667351,0.105373,-0.172464,0.509208
-0.697028,-0.675854,0.926940,1.421060
-0.390072,0.882879,-0.848779,-0.476545
-0.078394,-0.740762,-0.990425,1.018986
0.107532,-0.772212,0.444049,0.697546
0.396233,-0.647334,0.883484,0.804533
0.442087,-0.404059,0.418468,0.268809
0.463861,-0.315547,-0.248823,0.187543
-0.281787,0.233237,0.800820,0.319925
-0.653614,0.750399,-0.944694,0.353182
0.320677,-0.171122,0.582563,0.202641
0.442396,-0.039784,0.287728,0.137236
0.003546,0.623037,-0.047832,-0.313258
0.046312,-0.498959,0.210086,0.183567
-0.394190,0.154568,-0.660644,0.273786
-0.681062,-0.165941,-0.146361,0.554532
-0.463781,-0.736806,-0.921579,1.060317
-0.949536,-0.456899,-0.076293,2.159199
0.452487,-0.050257,0.808102,0.431479
-0.929560,-0.638679,-0.322971,2.257433
0.154992,0.705472,-0.299596,-0.410118
-0.464023,-0.876222,0.642607,1.196927
-0.240667,0.143100,0.967111,0.472229
-0.996811,-0.709100,0.558222,3.087583
0.610255,0.538494,0.073998,0.146467
0.957714,-0.207631,0.203887,2.135635
-0.873262,-0.180285,0.445000,1.560476
-0.522522,0.887655,0.373567,-0.653096
-0.424849,0.537998,-0.833670,0.226516
0.949549,-0.901429,0.866912,3.360391
-0.494292,0.515648,-0.999853,0.470850
-0.491520,0.498201,0.064672,-0.012745
-0.770096,-0.212741,-0.248901,0.922756
0.136324,0.335954,0.681660,0.183901
-0.005537,-0.215957,-0.712047,0.266599
0.609646,0.426741,-0.182645,0.260996
0.036865,0.330366,-0.670389,0.177842
-0.945604,-0.364993,0.191170,2.080324
-0.026788,0.385109,0.639380,0.130155
-0.023115,-0.731466,0.701256,0.754656
0.149981,0.479875,0.409329,-0.058617
0.936424,-0.409385,0.410614,2.095833
-0.268647,-0.209179,-0.538811,0.170079
-0.311980,0.896594,-0.414858,-0.827242
-0.508019,0.166276,-0.483928,0.277634
-0.053229,0.668353,-0.539199,-0.242727
-0.146617,0.220979,0.091258,-0.008709
0.949446,0.360741,0.479892,2.085645
0.933912,-0.171124,-0.289240,1.950139
-0.912275,-0.631591,-0.525621,2.197252
-0.632991,0.509568,0.071766,0.231923
0.335268,0.640924,-0.538452,-0.165714
-0.348152,0.416721,-0.214482,-0.034345
-0.941458,-0.130090,0.816546,2.300247
-0.181957,-0.335502,0.979050,0.531104
0.288831,-0.268004,-0.795961,0.359200
0.575699,0.416150,0.843832,0.536949
-0.565449,-0.770151,0.448145,0.949832
-0.593208,-0.647792,-0.360385,0.727903
0.633650,0.079073,-0.908299,0.814892
-0.072211,0.367959,0.076737,-0.061753
0.144900,-0.550445,0.695479,0.459761
0.122797,0.426492,0.963728,0.364105
-0.143603,0.762133,-0.985438,-0.088881
-0.933185,0.180560,-0.377101,1.959334
-0.503447,-0.444129,-0.363194,0.340445
0.457895,0.138392,0.578072,0.273540
0.660393,0.685870,-0.170712,0.070633
-0.157453,0.852532,0.323527,-0.751646
-0.839066,0.084374,-0.287985,1.279837
0.974870,-0.972689,0.224362,3.479554
0.447246,-0.422186,0.947283,0.646528
0.719073,0.831306,-0.961536,0.383833
0.139744,-0.410700,0.698057,0.334652
0.265699,0.077754,-0.770824,0.308933
0.080446,0.263808,0.911825,0.391949
0.170102,0.934801,0.923212,-0.633689
0.300401,0.011816,-0.067957,0.022665
0.780757,-0.943487,-0.772384,2.319082
-0.795857,0.513871,-0.320698,0.877971
0.275937,0.207566,-0.228344,0.028939
0.063135,0.290277,0.881901,0.357117
0.151268,0.228735,-0.864288,0.359249
0.904432,0.056164,0.602547,1.854097
-0.899418,-0.158180,-0.486049,1.759277
-0.466048,0.582907,0.247733,-0.108853
-0.120509,-0.978829,0.929856,1.652010
0.924047,-0.564896,-0.917307,2.477768
0.060399,0.902822,0.820792,-0.619759
0.169326,-0.392902,-0.340078,0.138731
0.795827,-0.016432,-0.737768,1.274958
-0.503149,-0.446410,-0.752907,0.559308
-0.073911,0.832102,0.337565,-0.691935
-0.855052,-0.989010,-0.447505,2.694060
-0.274614,0.553499,0.934011,0.229964
-0.224866,0.373380,0.989804,0.428578
0.491333,0.272379,-0.843850,0.475466
-0.353570,0.826784,-0.597989,-0.516852
0.687181,0.392647,-0.267351,0.514516
0.058349,0.085613,0.428108,0.090851
0.033112,-0.733848,0.546909,0.663320
-0.187455,0.926188,-0.432972,-0.936038
-0.473842,-0.332985,0.144634,0.184488
0.789739,-0.647437,-0.440642,1.422357
0.163360,-0.091332,-0.105354,0.008321
0.641469,0.847757,-0.037386,-0.368066
0.374704,0.602117,0.036733,-0.233826
-0.411367,0.276169,0.170218,0.058696
0.803126,-0.895186,0.820263,2.309086
0.068864,-0.968648,-0.310596,1.229811
0.448667,-0.023134,0.960318,0.562428
-0.154780,-0.346730,0.643344,0.262570
0.095813,0.364653,0.611405,0.124083
0.342855,-0.155185,-0.750407,0.320959
0.160496,0.794867,-0.162215,-0.638054
0.821450,0.007056,0.241683,1.167528
0.665977,0.129194,-0.818061,0.823596
0.961959,-0.508301,0.421011,2.400104
0.010227,-0.042455,-0.512118,0.131232
0.444302,-0.774423,0.980907,1.182290
0.690747,0.069018,-0.150894,0.580093
-0.427071,0.003183,0.758835,0.371080
-0.449987,0.001075,-0.530900,0.243431
-0.325702,-0.619479,0.981078,0.818437
0.142995,0.465630,-0.803500,0.192611
-0.267765,0.785280,-0.831123,-0.271295
-0.669034,0.250835,0.245578,0.510515
0.676454,0.870986,-0.716027,-0.079147
-0.481252,-0.145077,-0.998193,0.636265
-0.860371,-0.547017,-0.037796,1.583386
-0.496955,0.753364,-0.351454,-0.341612
0.849246,0.949575,-0.100277,0.192326
-0.545742,-0.416668,0.552667,0.468524
-0.453301,-0.238834,-0.042848,0.124185
0.150222,0.992201,-0.535580,-1.125124
-0.293153,-0.474218,-0.277773,0.195679
-0.798391,-0.280380,0.775730,1.345319
-0.402820,-0.256130,0.888948,0.482782
0.456758,0.033477,0.554385,0.262437
-0.753641,-0.071019,-0.763528,1.098440
-0.532764,-0.716265,-0.276398,0.717318
-0.236721,0.894617,-0.471749,-0.811673
-0.055142,0.622759,0.631235,-0.114729
0.500686,-0.424332,-0.010057,0.256486
-0.627577,-0.623201,-0.128318,0.710682
0.477184,0.053169,0.773366,0.428476
0.661818,-0.936789,0.136838,1.557710
0.218323,0.923150,-0.953527,-0.562443
0.062208,-0.590437,-0.892674,0.666058
0.174977,0.545208,0.549731,-0.057238
-0.939423,-0.186107,-0.910981,2.370409
-0.504323,-0.614239,-0.569635,0.625235
-0.321763,-0.445164,0.924560,0.568886
-0.295186,0.788345,-0.637917,-0.414481
0.527494,-0.877309,-0.074478,1.074142
-0.988979,0.620582,0.900972,2.486776
-0.929785,0.867693,0.547708,1.169134
-0.282277,0.817753,-0.407485,-0.612008
-0.181409,-0.806577,0.313878,0.734120
-0.940798,-0.030189,0.366384,2.025666
0.642475,-0.700117,0.508181,1.001205
0.438154,0.119141,0.169289,0.104271
-0.817459,0.200942,-0.236956,1.133883
0.735162,-0.373802,0.153190,0.809883
-0.146857,0.752524,-0.492167,-0.431716
-0.842395,0.497311,-0.174207,1.114217
0.178197,-0.947221,0.904220,1.516163
0.755237,0.247736,-0.965940,1.260095
-0.244047,0.957593,0.362661,-1.066898
-0.678024,-0.078807,0.933475,0.964674
0.069416,-0.950771,0.239544,1.146052
-0.457567,-0.802308,-0.194183,0.799818
0.117046,-0.965919,0.118094,1.179003
0.022406,0.587817,-0.152900,-0.252350
0.106901,0.484019,0.794292,0.168365
-0.239931,0.203267,0.389222,0.073114
-0.913459,0.601521,-0.245140,1.487692
0.340478,-0.056672,0.404678,0.115715
0.448662,-0.616858,0.324348,0.459043
