-0.872089,-0.028745,2.357569
0.954990,0.753010,-0.049461
-0.323682,0.923140,-1.071717
-0.536597,0.898638,-0.715784
0.882755,0.598405,-0.214402
0.260896,0.748576,-1.003899
-0.413959,0.697887,-0.777254
0.235753,-0.973526,2.119560
-0.305533,-0.703718,1.502795
0.963659,-0.043259,1.067042
-0.005217,0.278945,-0.435301
-0.262831,-0.726199,1.533755
0.644235,-0.620304,1.329952
0.022638,-0.551366,1.089310
-0.804311,0.724383,0.753584
0.945839,0.921669,-0.241283
0.813111,0.548095,-0.387625
-0.333710,-0.837797,1.854523
-0.185518,-0.535532,1.065063
-0.735025,-0.893146,3.163145
0.451189,-0.977145,2.122752
0.541161,-0.706107,1.458059
-0.840956,-0.820794,3.755703
0.344096,-0.509266,0.977511
-0.158921,0.114738,-0.181659
0.721102,0.454089,-0.480336
-0.459344,-0.737034,1.761864
-0.889251,-0.396803,3.230725
-0.475764,-0.087719,0.421053
0.366563,0.391251,-0.607482
-0.432962,-0.240146,0.630443
-0.637698,0.577091,-0.063986
-0.886304,0.393994,1.855575
0.557391,0.554815,-0.773088
-0.481155,-0.252374,0.739684
0.175199,-0.454356,0.870990
-0.258294,-0.605891,1.247097
-0.080288,-0.910775,1.963851
0.599592,-0.846087,1.839172
0.037670,-0.386380,0.731426
0.155086,0.918867,-1.143318
0.291140,-0.929275,1.997424
-0.139195,0.020034,-0.029412
0.072355,0.362785,-0.551352
-0.444808,-0.742279,1.749638
-0.214649,0.912811,-1.117003
-0.625738,0.807968,-0.345355
0.087612,-0.086177,0.149487
0.764083,-0.082792,0.416380
0.448335,-0.201949,0.347560
0.808089,0.380050,-0.193814
0.399244,-0.344559,0.625900
0.513557,0.272122,-0.427764
-0.519959,-0.678922,1.750117
0.592783,0.918333,-1.101597
-0.083722,0.181968,-0.291904
0.715445,-0.085553,0.328035
0.903749,0.151502,0.462081
0.641534,0.817687,-0.975539
0.631048,-0.681171,1.459753
0.257797,-0.203131,0.354724
-0.874574,-0.151935,2.602063
-0.482632,0.698077,-0.661282
-0.933391,0.917965,1.815485
-0.289262,-0.286586,0.577230
-0.967343,-0.629535,4.634201
-0.197481,0.858583,-1.077194
-0.800770,0.890603,0.578035
0.738977,-0.091675,0.380968
-0.346598,-0.534512,1.141728
0.228929,-0.933851,2.014854
-0.968788,-0.142409,3.636457
-0.863852,-0.496118,3.196686
-0.557678,-0.493618,1.428262
-0.737890,-0.975928,3.398740
-0.769031,0.236961,1.090911
0.948512,0.980690,-0.272115
-0.181892,-0.674091,1.383714
0.277524,-0.019389,0.020193
0.978820,-0.869392,2.931583
0.566469,-0.423203,0.830112
-0.517163,0.325009,-0.141052
-0.507874,0.331718,-0.172277
0.034617,-0.151822,0.269572
0.109376,-0.425897,0.813376
0.413149,-0.170286,0.285147
-0.278909,0.657314,-0.858069
0.849934,-0.907985,2.462227
-0.534746,-0.302961,0.964136
0.629933,0.970983,-1.110568
0.937943,0.809897,-0.186699
-0.406887,0.984022,-1.032593
-0.501160,-0.788188,1.971877
0.901905,-0.533159,1.748953
0.379537,-0.883287,1.872488
0.461418,0.763440,-1.020816
-0.455126,-0.241886,0.670286
-0.251408,0.497577,-0.691444
-0.524386,-0.656294,1.707550
-0.101417,-0.391063,0.742893
0.678378,-0.524516,1.152846
0.004779,0.885167,-1.113024
0.267995,0.734579,-0.991107
0.880419,0.501530,-0.111917
0.399150,0.935931,-1.172312
0.988802,-0.096357,1.301518
-0.858260,-0.414412,2.968724
-0.695291,-0.165027,1.315383
-0.737421,0.208236,0.928253
-0.234384,0.790772,-1.007368
0.935589,0.093770,0.695852
-0.450353,0.184461,-0.074992
0.793522,-0.186533,0.676177
0.104157,-0.456694,0.879491
-0.089112,-0.196573,0.354572
-0.503173,0.011733,0.305991
-0.379238,-0.253930,0.586539
0.049941,0.501190,-0.726574
-0.332985,0.848318,-1.003586
0.724637,-0.902619,2.136478
-0.492715,-0.107729,0.491783
-0.790744,-0.303048,2.181291
0.480195,0.361029,-0.559597
0.244769,0.421057,-0.637242
-0.590153,-0.316604,1.158793
0.352485,0.758470,-1.020101
0.087356,-0.434601,0.832539
-0.939529,0.420674,2.399444
-0.984232,-0.254642,4.050789
0.061074,0.844223,-1.079084
-0.821011,-0.188115,2.192811
-0.951374,-0.314778,3.752163
0.244462,-0.441864,0.838727
-0.580500,-0.768594,2.140169
0.154280,0.390540,-0.591015
0.343914,0.897722,-1.141082
-0.994594,0.294393,3.268266
0.200784,0.177479,-0.292425
0.925541,-0.966257,2.913286
0.392965,0.627357,-0.888991
0.019614,-0.332070,0.619645
0.581680,-0.805514,1.724149
-0.115929,0.039905,-0.064565
0.387913,-0.818229,1.706462
-0.544481,-0.179397,0.750629
0.246589,0.773922,-1.026438
0.237652,-0.733077,1.505458
0.961160,0.743571,-0.008304
0.005442,0.844696,-1.079228
0.082762,0.846612,-1.081484
0.659795,0.936573,-1.053207
0.839566,-0.927932,2.480800
-0.650456,-0.221731,1.206808
0.904285,-0.399942,1.470291
-0.679065,0.772609,-0.076296
-0.107211,0.815751,-1.052120
-0.679539,0.322235,0.445136
-0.119472,-0.847026,1.801398
0.392926,-0.505202,0.967187
-0.920769,-0.880111,4.695300
-0.877843,0.815466,1.310208
0.479768,0.796125,-1.047612
0.345165,0.057880,-0.114695
-0.391107,0.995925,-1.060870
-0.275622,-0.058702,0.143164
-0.243510,0.959054,-1.142938
-0.650683,-0.344024,1.450301
0.360697,-0.873585,1.847980
0.214499,-0.044707,0.069464
-0.432000,-0.523173,1.218129
0.029025,-0.264145,0.483902
-0.086960,-0.325045,0.606402
0.940987,-0.733121,2.391960
-0.806392,-0.313217,2.320325
0.182054,0.318353,-0.495624
-0.205487,0.998556,-1.183251
-0.296214,0.442813,-0.601706
0.275165,0.626108,-0.881130
0.952451,0.779587,-0.087294
0.529124,0.396497,-0.592061
-0.329004,-0.704629,1.521708
-0.874728,-0.516197,3.344483
-0.135437,0.043993,-0.069749
0.546167,0.917482,-1.128175
-0.765359,-0.785992,3.085733
0.179389,0.490796,-0.718829
0.696301,0.871664,-0.953136
0.966852,-0.200397,1.370436
-0.239330,-0.704383,1.471551
0.369869,0.313524,-0.502833
0.724125,-0.805484,1.887491
-0.004446,0.162164,-0.262530
-0.516886,-0.661949,1.702379
0.719162,-0.882930,2.075957
-0.058758,-0.768332,1.601625
-0.085882,0.959925,-1.170185
-0.152587,0.714250,-0.953175
-0.765369,-0.457496,2.323116
-0.192415,-0.200376,0.373402
0.342767,-0.310564,0.558340
0.427534,0.278374,-0.452554
-0.201678,-0.136480,0.256129
0.229055,-0.859916,1.822843
0.644813,0.306842,-0.390899
0.452685,0.073846,-0.138423
-0.779046,-0.189929,1.876428
-0.189253,-0.357914,0.684524
-0.940099,0.474508,2.338714
-0.780431,0.212616,1.206520
0.406435,0.269573,-0.441000
0.918285,-0.793404,2.434550
0.734334,-0.941620,2.256261
0.069834,-0.191513,0.343527
0.048368,-0.269800,0.494923
-0.618866,-0.961754,2.772311
0.036300,0.685554,-0.930507
-0.253568,-0.554272,1.127402
-0.838936,-0.829378,3.759852
-0.557207,-0.799972,2.145826
-0.469921,-0.867701,2.108356
-0.868790,0.712552,1.319309
-0.675759,0.119365,0.726691
0.546911,-0.087181,0.163014
-0.693262,-0.600808,2.212477
-0.134032,0.056468,-0.090465
-0.301119,0.562959,-0.742521
0.502043,0.854424,-1.093181
-0.942095,0.791383,2.024118
-0.214862,0.756745,-0.981912
0.381570,0.974698,-1.201194
0.518565,-0.270911,0.496744
0.002126,-0.247222,0.450836
-0.270176,-0.478191,0.966217
-0.008059,0.363480,-0.551856
-0.445319,0.048760,0.131418
-0.765239,-0.680309,2.827782
-0.906387,0.941463,1.498022
-0.992279,-0.642840,4.993253
0.225734,-0.837261,1.765384
0.763793,0.439240,-0.378668
0.932780,0.015271,0.811678
-0.399193,0.099001,-0.017219
0.861637,0.041523,0.476633
-0.465586,0.754798,-0.749620
-0.256163,-0.997233,2.225150
-0.504630,-0.363533,1.013259
0.717555,-0.082994,0.327004
-0.110825,-0.327795,0.613124
0.761356,0.890054,-0.850699
0.983781,-0.246517,1.553410
0.932295,0.583759,0.013230
0.351378,-0.510221,0.979250
-0.567085,-0.667904,1.854106
0.845513,-0.411847,1.276840
-0.093812,-0.012084,0.021883
0.556343,0.688470,-0.917758
-0.721855,-0.146191,1.426988
0.685710,0.636067,-0.745453
-0.795172,-0.687233,3.057570
-0.391603,-0.849282,1.941281
-0.150674,-0.784765,1.647763
0.136435,-0.506886,0.987738
0.192866,-0.764949,1.587119
0.951768,0.865122,-0.165847
-0.216406,-0.515643,1.028195
-0.499204,-0.033213,0.373995
-0.920014,0.279410,2.367474
-0.183394,-0.245187,0.457723
0.618730,0.418071,-0.564864
0.908668,-0.296128,1.276273
0.795086,0.539934,-0.426464
-0.285151,0.243331,-0.337387
-0.422860,0.748800,-0.814381
-0.775145,-0.575131,2.651134
-0.633933,-0.193948,1.083459
0.490466,0.053815,-0.098749
-0.024647,-0.998908,2.197073
-0.149197,-0.872892,1.870444
-0.583493,0.864788,-0.548163
-0.569204,0.716675,-0.459365
0.605787,-0.681708,1.438944
0.211424,-0.768676,1.594891
0.455776,0.274925,-0.444782
0.623877,-0.041231,0.134003
0.829726,-0.901302,2.380692
-0.414223,0.430105,-0.472689
-0.163782,-0.654097,1.333397
-0.785579,0.634678,0.704839
-0.053714,0.764567,-1.007261
0.466578,-0.180548,0.309664
-0.252978,0.031277,-0.021395
0.778120,0.474557,-0.390126
-0.989694,0.388316,3.074001
0.839015,0.420912,-0.155924
-0.645988,-0.032964,0.842375
-0.719368,-0.282009,1.672617
0.874234,0.846611,-0.489147
-0.434326,-0.320738,0.792163
0.200426,0.926395,-1.152200
-0.704397,-0.486167,2.014494
0.747114,-0.016216,0.264477
0.797922,-0.628964,1.620013
0.065337,-0.347461,0.650731
-0.366915,-0.106246,0.295789
-0.133845,-0.285306,0.529640
0.829942,0.463488,-0.237562
0.455094,-0.420173,0.787273
0.155419,0.558359,-0.796749
0.591181,-0.310939,0.613705
0.541746,0.471788,-0.682104
-0.716987,0.731891,0.163445
-0.117357,-0.027179,0.049149
-0.103262,0.135692,-0.219755
0.242338,-0.003641,-0.003683
0.733577,0.255470,-0.190885
-0.197144,-0.166616,0.310866
0.621677,-0.303616,0.623313
-0.577090,-0.881234,2.413509
0.752054,0.837093,-0.825936
-0.759760,-0.331053,2.020714
-0.649256,-0.768203,2.401026
0.799733,-0.886245,2.257034
0.960971,-0.807098,2.676093
0.726941,0.133012,-0.018535
-0.264165,-0.315315,0.621887
0.514728,-0.370853,0.697420
0.314638,0.034652,-0.074300
-0.030069,0.802324,-1.042052
0.109290,0.653723,-0.898993
0.451147,-0.922886,1.978958
0.546220,-0.566259,1.133649
0.806299,-0.914152,2.347083
-0.333856,-0.800534,1.760769
-0.048822,0.640045,-0.883082
-0.403625,-0.698130,1.582349
-0.339466,0.627760,-0.786097
-0.719232,-0.545275,2.228286
-0.862296,0.411420,1.600916
-0.209534,-0.378320,0.731485
0.437253,-0.328045,0.594189
0.455543,0.630399,-0.888210
-0.564674,0.947637,-0.673735
-0.675284,-0.418318,1.718812
-0.640409,-0.308989,1.334964
-0.039878,0.044352,-0.074326
0.707212,0.778896,-0.855236
-0.559792,0.245788,0.085911
-0.777008,-0.082060,1.663973
-0.355333,-0.366999,0.789421
-0.034832,0.459655,-0.675714
-0.861635,0.758347,1.207900
0.469628,-0.647001,1.296164
0.878322,0.012624,0.585598
0.999617,-0.605481,2.410288
0.069816,-0.419504,0.800765
-0.391653,0.182131,-0.156114
0.843438,0.610528,-0.366358
0.447883,0.118348,-0.210386
0.844597,-0.015277,0.515003
0.747664,0.667963,-0.674572
-0.572329,0.542451,-0.263085
-0.975658,-0.354341,4.137837
-0.540865,0.013726,0.396391
0.473706,-0.804647,1.679327
0.029844,0.876824,-1.106223
-0.542707,0.354282,-0.114854
