0.279000,0.239401
0.280000,0.240358
0.281000,0.241317
0.282000,0.242276
0.283000,0.243235
0.284000,0.244196
0.285000,0.245157
0.286000,0.246119
0.287000,0.247081
0.288000,0.248044
0.289000,0.249008
0.290000,0.249972
0.291000,0.250937
0.292000,0.251902
0.293000,0.252869
0.294000,0.253836
0.295000,0.254803
0.296000,0.255771
0.297000,0.256740
0.298000,0.257710
0.299000,0.258680
0.300000,0.259651
0.301000,0.260622
0.302000,0.261594
0.303000,0.262567
0.304000,0.263540
0.305000,0.264515
0.306000,0.265489
0.307000,0.266465
0.308000,0.267440
0.309000,0.268417
0.310000,0.269394
0.311000,0.270372
0.312000,0.271351
0.313000,0.272330
0.314000,0.273310
0.315000,0.274290
0.316000,0.275271
0.317000,0.276253
0.318000,0.277235
0.319000,0.278218
0.320000,0.279202
0.321000,0.280186
0.322000,0.281171
0.323000,0.282156
0.324000,0.283142
0.325000,0.284129
0.326000,0.285116
0.327000,0.286104
0.328000,0.287093
0.329000,0.288082
0.330000,0.289072
0.331000,0.290062
0.332000,0.291053
0.333000,0.292045
0.334000,0.293037
0.335000,0.294030
0.336000,0.295023
0.337000,0.296018
0.338000,0.297012
0.339000,0.298008
0.340000,0.299004
0.341000,0.300000
0.342000,0.300997
0.343000,0.301995
0.344000,0.302993
0.345000,0.303992
0.346000,0.304992
0.347000,0.305992
0.348000,0.306993
0.349000,0.307994
0.350000,0.308996
0.351000,0.309999
0.352000,0.311002
0.353000,0.312006
0.354000,0.313010
0.355000,0.314015
0.356000,0.315021
0.357000,0.316027
0.358000,0.317033
0.359000,0.318041
0.360000,0.319049
0.361000,0.320057
0.362000,0.321066
0.363000,0.322076
0.364000,0.323086
0.365000,0.324097
0.366000,0.325108
0.367000,0.326120
0.368000,0.327133
0.369000,0.328146
0.370000,0.329160
0.371000,0.330174
0.372000,0.331189
0.373000,0.332204
0.374000,0.333220
0.375000,0.334237
0.376000,0.335254
0.377000,0.336272
0.378000,0.337290
0.379000,0.338309
0.380000,0.339328
0.381000,0.340348
0.382000,0.341369
0.383000,0.342390
0.384000,0.343412
0.385000,0.344434
0.386000,0.345457
0.387000,0.346480
0.388000,0.347504
0.389000,0.348528
0.390000,0.349553
0.391000,0.350579
0.392000,0.351605
0.393000,0.352632
0.394000,0.353659
0.395000,0.354686
0.396000,0.355715
0.397000,0.356744
0.398000,0.357773
0.399000,0.358803
0.400000,0.359833
0.401000,0.360864
0.402000,0.361896
0.403000,0.362928
0.404000,0.363960
0.405000,0.364993
0.406000,0.366027
0.407000,0.367061
0.408000,0.368096
0.409000,0.369131
0.410000,0.370167
0.411000,0.371203
0.412000,0.372240
0.413000,0.373277
0.414000,0.374315
0.415000,0.375353
0.416000,0.376392
0.417000,0.377432
0.418000,0.378472
0.419000,0.379512
0.420000,0.380553
0.421000,0.381594
0.422000,0.382636
0.423000,0.383679
0.424000,0.384722
0.425000,0.385765
0.426000,0.386809
0.427000,0.387854
0.428000,0.388899
0.429000,0.389944
0.430000,0.390990
0.431000,0.392036
0.432000,0.393083
0.433000,0.394131
0.434000,0.395179
0.435000,0.396227
0.436000,0.397276
0.437000,0.398325
0.438000,0.399375
0.439000,0.400426
0.440000,0.401477
0.441000,0.402528
0.442000,0.403580
0.443000,0.404632
0.444000,0.405685
0.445000,0.406738
0.446000,0.407792
0.447000,0.408846
0.448000,0.409900
0.449000,0.410955
0.450000,0.412011
0.451000,0.413067
0.452000,0.414124
0.453000,0.415181
0.454000,0.416238
0.455000,0.417296
0.456000,0.418354
0.457000,0.419413
0.458000,0.420472
0.459000,0.421532
0.460000,0.422592
0.461000,0.423653
0.462000,0.424714
0.463000,0.425775
0.464000,0.426837
0.465000,0.427900
0.466000,0.428962
0.467000,0.430026
0.468000,0.431089
0.469000,0.432153
0.470000,0.433218
0.471000,0.434283
0.472000,0.435348
0.473000,0.436414
0.474000,0.437480
0.475000,0.438547
0.476000,0.439614
0.477000,0.440682
0.478000,0.441750
0.479000,0.442818
0.480000,0.443887
0.481000,0.444956
0.482000,0.446026
0.483000,0.447096
0.484000,0.448166
0.485000,0.449237
0.486000,0.450308
0.487000,0.451380
0.488000,0.452452
0.489000,0.453525
0.490000,0.454597
0.491000,0.455671
0.492000,0.456744
0.493000,0.457818
0.494000,0.458893
0.495000,0.459968
0.496000,0.461043
0.497000,0.462118
0.498000,0.463194
0.499000,0.464271
0.500000,0.465348
0.501000,0.466425
0.502000,0.467502
0.503000,0.468580
0.504000,0.469658
0.505000,0.470737
0.506000,0.471816
0.507000,0.472895
0.508000,0.473975
0.509000,0.475055
0.510000,0.476136
0.511000,0.477216
0.512000,0.478298
0.513000,0.479379
0.514000,0.480461
0.515000,0.481543
0.516000,0.482626
0.517000,0.483709
0.518000,0.484792
0.519000,0.485875
0.520000,0.486959
0.521000,0.488044
0.522000,0.489128
0.523000,0.490213
0.524000,0.491299
0.525000,0.492384
0.526000,0.493470
0.527000,0.494557
0.528000,0.495643
0.529000,0.496730
0.530000,0.497817
0.531000,0.498905
0.532000,0.499993
0.533000,0.501081
0.534000,0.502170
0.535000,0.503258
0.536000,0.504348
0.537000,0.505437
0.538000,0.506527
0.539000,0.507617
0.540000,0.508707
0.541000,0.509798
0.542000,0.510889
0.543000,0.511980
0.544000,0.513072
0.545000,0.514164
0.546000,0.515256
0.547000,0.516348
0.548000,0.517441
0.549000,0.518534
0.550000,0.519627
0.551000,0.520721
0.552000,0.521815
0.553000,0.522909
0.554000,0.524003
0.555000,0.525098
0.556000,0.526193
0.557000,0.527288
0.558000,0.528383
0.559000,0.529479
0.560000,0.530575
0.561000,0.531671
0.562000,0.532768
0.563000,0.533864
0.564000,0.534961
0.565000,0.536059
0.566000,0.537156
0.567000,0.538254
0.568000,0.539352
0.569000,0.540450
0.570000,0.541548
0.571000,0.542647
0.572000,0.543746
0.573000,0.544845
0.574000,0.545944
0.575000,0.547044
0.576000,0.548144
0.577000,0.549244
0.578000,0.550344
0.579000,0.551445
0.580000,0.552545
0.581000,0.553646
0.582000,0.554747
0.583000,0.555849
0.584000,0.556950
0.585000,0.558052
0.586000,0.559154
0.587000,0.560256
0.588000,0.561358
0.589000,0.562461
0.590000,0.563563
0.591000,0.564666
0.592000,0.565769
0.593000,0.566873
0.594000,0.567976
0.595000,0.569080
0.596000,0.570183
0.597000,0.571287
0.598000,0.572392
0.599000,0.573496
0.600000,0.574600
0.601000,0.575705
0.602000,0.576810
0.603000,0.577915
0.604000,0.579020
0.605000,0.580125
0.606000,0.581231
0.607000,0.582336
0.608000,0.583442
0.609000,0.584548
0.610000,0.585654
